year,month,day,hour,minute,second,lat(deg),lon(deg),depth(km),x(m),y(m),z(m),magnitude
2014,09,26,06,18,17.560,37.645825,-118.849023,5.672,203.3,-1092.0,-318.8,2.26
2014,09,26,06,18,40.960,37.645496,-118.848926,5.693,211.8,-1128.7,-297.9,0.78
2014,09,26,06,18,52.350,37.645561,-118.849007,5.703,204.7,-1121.2,-288.0,1.38
2014,09,26,06,19,15.480,37.655180,-118.848828,5.747,220.6,-53.9,-244.2,1.11
2014,09,26,06,20,02.140,37.662614,-118.848014,6.222,292.0,771.2,230.4,1.18
2014,09,26,06,20,28.620,37.656278,-118.849357,6.357,173.8,68.3,365.8,1.17
2014,09,26,06,21,00.140,37.662907,-118.848063,6.220,287.8,803.8,229.3,0.25
2014,09,26,06,21,16.910,37.660303,-118.847998,5.888,293.5,514.8,-103.5,-0.27
2014,09,26,06,21,22.250,37.663228,-118.850724,5.503,53.1,839.7,-488.0,0.48
2014,09,26,06,21,43.060,37.662903,-118.848470,6.313,252.1,803.5,321.8,0.31
2014,09,26,06,21,51.010,37.654301,-118.849585,6.312,153.9,-151.2,320.8,0.07
2014,09,26,06,22,14.100,37.656864,-118.849292,6.323,179.3,133.4,331.4,0.55
2014,09,26,06,22,44.280,37.654130,-118.848568,5.952,243.3,-170.2,-39.3,0.11
2014,09,26,06,22,55.710,37.655172,-118.849268,5.605,182.0,-54.5,-386.2,0.56
2014,09,26,06,23,07.950,37.652035,-118.852384,5.735,-93.4,-402.7,-255.9,0.09
2014,09,26,06,23,18.420,37.660665,-118.848381,6.346,260.1,555.0,354.4,-0.04
2014,09,26,06,23,26.150,37.656242,-118.849699,5.491,143.4,63.9,-499.9,0.19
2014,09,26,06,23,36.300,37.659281,-118.848446,5.936,254.0,401.3,-55.2,0.79
2014,09,26,06,23,43.660,37.660559,-118.848674,5.942,234.4,543.2,-49.2,0.82
2014,09,26,06,23,55.560,37.651473,-118.847477,5.739,339.9,-465.2,-252.0,0.84
2014,09,26,06,24,18.760,37.658525,-118.848633,5.851,237.7,317.3,-139.7,-0.51
2014,09,26,06,24,27.550,37.654618,-118.848641,6.301,237.0,-116.2,309.9,-0.05
2014,09,26,06,24,48.590,37.654765,-118.849007,5.526,204.4,-99.9,-465.3,-0.14
2014,09,26,06,25,25.470,37.656396,-118.849341,6.321,175.0,81.4,330.1,0.50
2014,09,26,06,25,48.510,37.661141,-118.847843,6.149,307.2,607.8,157.9,-0.50
2014,09,26,06,26,17.760,37.656779,-118.848910,6.160,213.6,123.9,169.0,1.78
2014,09,26,06,26,47.980,37.662341,-118.848275,6.071,269.6,741.1,79.3,0.88
2014,09,26,06,27,43.580,37.658065,-118.848975,6.014,207.2,266.6,22.8,0.38
2014,09,26,06,27,54.080,37.653349,-118.848755,6.581,226.7,-256.9,589.8,-0.02
2014,09,26,06,27,58.450,37.652901,-118.848853,5.578,218.6,-306.6,-413.2,0.20
2014,09,26,06,28,06.180,37.656445,-118.849373,6.315,172.4,86.7,323.9,0.11
2014,09,26,06,29,12.560,37.659550,-118.849414,5.830,168.8,431.5,-161.4,0.57
2014,09,26,06,29,20.050,37.663114,-118.850179,5.623,101.6,826.7,-368.0,0.30
2014,09,26,06,29,27.000,37.658077,-118.849048,6.581,201.3,268.0,589.5,0.43
2014,09,26,06,29,32.500,37.653003,-118.848787,6.676,223.9,-295.3,685.2,2.27
2014,09,26,06,30,04.760,37.653446,-118.848641,6.562,237.1,-246.2,570.4,0.71
2014,09,26,06,30,22.860,37.652848,-118.848503,6.461,249.2,-312.4,469.7,2.94
2014,09,26,06,30,48.630,37.653743,-118.848975,6.710,207.3,-213.0,718.6,1.78
2014,09,26,06,31,00.080,37.653300,-118.849072,6.342,199.2,-262.2,351.1,1.72
2014,09,26,06,31,36.290,37.660286,-118.849748,5.620,139.3,513.0,-371.2,1.95
2014,09,26,06,31,51.810,37.658419,-118.849064,6.008,199.5,305.7,16.8,0.93
2014,09,26,06,32,19.550,37.653308,-118.849202,6.303,187.5,-261.4,312.0,2.00
2014,09,26,06,32,34.300,37.653430,-118.848901,6.630,213.7,-247.9,638.7,0.87
2014,09,26,06,32,40.430,37.653601,-118.849154,6.291,191.8,-229.0,300.2,1.92
2014,09,26,06,33,13.210,37.655790,-118.849561,5.538,155.9,13.8,-453.7,0.58
2014,09,26,06,33,49.540,37.655501,-118.849227,6.625,185.0,-18.2,633.7,0.43
2014,09,26,06,34,06.850,37.649064,-118.849788,5.605,136.1,-732.7,-386.5,0.12
2014,09,26,06,34,11.580,37.656038,-118.849593,5.526,153.1,41.6,-464.8,0.79
2014,09,26,06,34,16.300,37.655802,-118.849154,6.265,192.1,15.5,273.4,0.48
2014,09,26,06,34,28.910,37.654810,-118.848698,6.293,231.9,-94.8,301.3,-0.07
2014,09,26,06,34,48.570,37.655782,-118.849292,6.620,179.4,13.3,628.6,-0.35
2014,09,26,06,35,19.400,37.655701,-118.849243,6.619,183.5,4.2,628.2,0.04
2014,09,26,06,35,24.370,37.658016,-118.848901,6.031,214.0,260.9,39.9,0.17
2014,09,26,06,35,38.310,37.656685,-118.849349,6.321,174.5,113.1,329.8,0.59
2014,09,26,06,35,48.290,37.662695,-118.848185,6.190,277.4,780.3,199.1,0.69
2014,09,26,06,36,01.870,37.660681,-118.848617,6.044,239.2,557.0,53.0,0.79
2014,09,26,06,36,15.490,37.662549,-118.848153,6.173,279.8,764.2,181.7,0.47
2014,09,26,06,36,32.900,37.648385,-118.848730,6.595,228.8,-807.9,604.3,0.18
2014,09,26,06,36,38.020,37.661418,-118.848470,6.016,251.8,638.4,24.8,0.49
2014,09,26,06,36,53.070,37.652877,-118.848706,6.572,231.2,-309.2,580.4,0.51
2014,09,26,06,37,09.360,37.655005,-118.849105,6.560,196.2,-73.1,569.0,0.19
2014,09,26,06,37,23.520,37.653975,-118.850326,5.773,88.7,-187.5,-218.5,-0.02
2014,09,26,06,37,31.390,37.657711,-118.849447,5.666,165.9,227.1,-325.3,0.92
2014,09,26,06,37,58.520,37.653805,-118.849967,5.696,119.7,-206.5,-295.2,-0.21
2014,09,26,06,38,08.890,37.654268,-118.849487,6.282,162.0,-155.0,290.5,-0.06
2014,09,26,06,38,28.350,37.655334,-118.849105,6.294,196.2,-36.5,303.2,-0.26
2014,09,26,06,38,36.820,37.658419,-118.848674,5.864,233.9,305.8,-127.0,1.31
2014,09,26,06,38,56.250,37.658472,-118.848706,5.848,231.4,311.5,-143.4,1.74
2014,09,26,06,39,03.570,37.648474,-118.848543,6.610,246.0,-798.1,619.1,1.34
2014,09,26,06,39,15.450,37.656352,-118.849333,6.335,176.2,76.5,343.7,0.83
2014,09,26,06,39,39.450,37.656112,-118.850553,5.409,68.1,49.6,-581.9,0.07
2014,09,26,06,39,44.190,37.663420,-118.850033,5.759,114.1,860.7,-232.6,0.50
2014,09,26,06,39,51.650,37.659664,-118.848787,6.465,223.7,443.8,474.1,0.18
2014,09,26,06,40,25.140,37.656120,-118.850431,5.408,79.1,50.7,-583.3,-0.07
2014,09,26,06,40,41.190,37.655570,-118.849259,6.641,182.2,-10.2,649.5,0.21
2014,09,26,06,40,51.410,37.652987,-118.849194,6.257,188.3,-297.0,265.8,0.54
2014,09,26,06,40,57.010,37.662992,-118.850016,5.709,115.5,813.5,-281.8,0.53
2014,09,26,06,41,18.150,37.661165,-118.848714,5.852,230.7,610.7,-138.7,0.33
2014,09,26,06,41,34.130,37.655082,-118.849040,5.713,201.8,-64.5,-278.3,0.09
2014,09,26,06,41,44.940,37.656478,-118.848861,6.479,217.5,90.2,487.3,0.11
2014,09,26,06,41,50.850,37.655794,-118.849642,6.255,148.4,14.3,263.6,0.06
2014,09,26,06,42,02.970,37.656779,-118.849243,6.359,183.9,124.0,368.1,0.04
2014,09,26,06,42,26.020,37.655701,-118.849455,5.592,165.2,4.0,-399.5,-0.01
2014,09,26,06,42,30.960,37.652710,-118.849089,6.187,197.8,-327.8,195.9,1.37
2014,09,26,06,42,47.550,37.660282,-118.848535,5.724,246.6,512.8,-267.5,0.41
2014,09,26,06,43,16.400,37.656816,-118.849243,6.349,184.1,127.6,358.1,2.37
2014,09,26,06,43,58.470,37.656897,-118.849284,6.290,180.1,136.9,298.7,0.83
2014,09,26,06,44,28.910,37.645487,-118.849235,5.585,184.8,-1129.7,-405.8,0.39
2014,09,26,06,44,45.290,37.656881,-118.849113,6.484,195.2,135.0,492.4,-0.12
2014,09,26,06,44,58.550,37.659310,-118.848486,6.476,250.3,404.7,484.7,0.50
2014,09,26,06,45,22.580,37.662520,-118.849642,5.726,148.6,761.0,-264.8,0.32
2014,09,26,06,45,43.610,37.662268,-118.848307,6.035,266.4,733.1,44.0,1.13
2014,09,26,06,46,02.590,37.655416,-118.848926,6.197,212.2,-27.6,205.7,1.70
2014,09,26,06,46,13.130,37.652173,-118.850911,5.580,36.7,-387.5,-411.3,1.70
2014,09,26,06,46,22.480,37.653210,-118.849259,6.256,182.4,-272.3,265.0,0.73
2014,09,26,06,46,41.420,37.659680,-118.848910,6.469,212.9,445.7,477.3,0.55
2014,09,26,06,46,51.940,37.656616,-118.848942,6.370,210.6,105.7,378.5,0.39
2014,09,26,06,47,16.660,37.655990,-118.849032,6.203,202.8,36.3,212.2,0.33
2014,09,26,06,47,30.490,37.655481,-118.850529,5.562,70.0,-20.3,-428.8,-0.15
2014,09,26,06,47,35.800,37.658053,-118.848844,6.376,218.8,265.3,384.5,0.56
2014,09,26,06,47,48.100,37.658057,-118.848918,5.963,212.7,265.3,-28.6,0.71
2014,09,26,06,48,25.970,37.657210,-118.849146,6.268,192.6,171.4,277.2,-0.12
2014,09,26,06,48,34.420,37.655766,-118.849471,5.515,163.6,11.4,-476.1,0.25
2014,09,26,06,48,49.460,37.663456,-118.849797,5.684,134.9,865.0,-307.6,0.26
2014,09,26,06,49,01.980,37.660775,-118.848926,5.936,211.6,567.4,-55.4,0.59
2014,09,26,06,49,28.490,37.657202,-118.849219,6.312,186.3,170.5,320.4,-0.48
2014,09,26,06,50,02.150,37.654830,-118.849129,6.675,194.2,-92.4,683.3,1.87
2014,09,26,06,50,36.900,37.654553,-118.849072,6.713,198.6,-123.3,722.1,1.42
2014,09,26,06,50,52.850,37.646452,-118.847949,6.226,298.4,-1022.3,235.2,0.79
2014,09,26,06,51,03.280,37.661060,-118.848446,5.828,254.3,598.8,-163.1,0.28
2014,09,26,06,51,24.940,37.660209,-118.850464,5.546,76.2,504.5,-444.8,0.61
2014,09,26,06,51,35.410,37.654777,-118.849113,6.612,195.2,-98.3,620.5,0.80
2014,09,26,06,52,07.200,37.656258,-118.849821,5.692,133.1,65.7,-299.4,-0.24
2014,09,26,06,52,33.550,37.659314,-118.848381,6.545,259.6,405.0,553.4,0.48
2014,09,26,06,52,38.320,37.659383,-118.848429,6.526,255.5,412.8,534.7,-0.05
2014,09,26,06,52,43.670,37.661454,-118.849162,5.992,191.2,642.6,0.4,0.11
2014,09,26,06,52,51.650,37.657068,-118.849504,6.234,160.8,155.9,242.4,-0.19
2014,09,26,06,53,11.370,37.658158,-118.849520,5.607,159.4,277.0,-384.6,-0.27
2014,09,26,06,53,16.080,37.651152,-118.848608,5.933,240.0,-500.9,-58.5,0.22
2014,09,26,06,53,59.940,37.659969,-118.848730,5.713,229.3,478.0,-278.6,-0.25
2014,09,26,06,54,33.360,37.662065,-118.849650,5.710,148.2,710.4,-281.1,-0.26
2014,09,26,06,54,39.470,37.646436,-118.849089,5.692,197.6,-1024.3,-298.9,0.61
2014,09,26,06,55,02.960,37.655514,-118.849276,6.622,181.2,-16.7,630.5,0.58
2014,09,26,06,55,34.700,37.645085,-118.849137,5.605,192.8,-1174.1,-386.2,0.44
2014,09,26,06,55,47.560,37.663505,-118.850586,5.638,65.2,870.2,-353.4,0.20
2014,09,26,06,56,16.100,37.657068,-118.849040,6.423,201.6,155.8,431.3,0.03
2014,09,26,06,56,50.700,37.645243,-118.848885,5.722,215.4,-1156.6,-269.3,-0.13
2014,09,26,06,57,01.670,37.654761,-118.849146,6.377,192.7,-100.3,386.1,0.31
2014,09,26,06,57,17.470,37.650916,-118.849211,6.839,186.9,-526.8,847.6,0.03
2014,09,26,06,57,41.650,37.662618,-118.849821,5.719,132.7,771.8,-271.7,-0.21
2014,09,26,06,57,55.800,37.661462,-118.847925,6.050,300.5,643.4,59.1,0.41
2014,09,26,06,58,06.960,37.662821,-118.848381,6.040,259.7,794.6,48.8,1.05
2014,09,26,06,58,24.380,37.645618,-118.849227,5.607,185.5,-1115.3,-384.3,0.43
2014,09,26,06,58,52.540,37.650688,-118.848625,6.704,238.7,-552.4,712.4,0.25
2014,09,26,06,59,04.250,37.651046,-118.849251,6.847,182.9,-512.5,855.5,0.06
2014,09,26,06,59,21.400,37.648604,-118.848560,6.619,244.5,-783.5,628.2,0.43
2014,09,26,06,59,32.690,37.660107,-118.851204,5.478,10.6,493.4,-513.5,0.43
2014,09,26,06,59,53.930,37.662309,-118.848519,6.008,248.1,737.6,16.6,-0.46
2014,09,26,07,00,13.650,37.658586,-118.849072,5.994,199.2,324.3,2.4,-0.18
2014,09,26,07,00,39.280,37.648083,-118.849886,5.557,127.2,-841.3,-433.8,0.38
2014,09,26,07,01,07.140,37.656433,-118.849927,5.318,123.5,85.5,-673.1,0.35
2014,09,26,07,01,14.700,37.658850,-118.850382,5.613,83.3,353.8,-377.9,1.16
2014,09,26,07,02,08.290,37.663477,-118.850073,5.736,110.8,867.2,-254.8,0.19
2014,09,26,07,02,17.900,37.663944,-118.850903,5.602,37.7,919.2,-389.2,0.57
2014,09,26,07,02,29.480,37.648600,-118.847925,7.063,300.4,-784.0,1071.7,-0.05
2014,09,26,07,02,36.080,37.650228,-118.849528,6.646,158.6,-603.5,654.8,-0.06
2014,09,26,07,02,38.280,37.661808,-118.848429,6.040,255.8,682.0,48.7,0.20
2014,09,26,07,02,50.400,37.647917,-118.848446,6.616,254.1,-859.9,624.8,-0.28
2014,09,26,07,03,01.860,37.651685,-118.848853,6.721,218.3,-441.5,729.5,-0.07
2014,09,26,07,03,48.540,37.644836,-118.849300,5.580,179.0,-1201.7,-411.3,-0.24
2014,09,26,07,03,54.540,37.655957,-118.850708,5.494,54.9,32.5,-497.1,0.46
2014,09,26,07,04,05.760,37.661739,-118.848503,6.028,249.0,674.4,36.3,0.08
2014,09,26,07,04,17.820,37.648442,-118.847876,7.056,304.4,-801.5,1064.5,-0.06
2014,09,26,07,04,25.240,37.655953,-118.849284,6.378,180.5,32.2,386.5,0.13
2014,09,26,07,04,29.920,37.649821,-118.848584,6.640,241.9,-648.4,649.2,0.11
2014,09,26,07,04,54.030,37.655119,-118.849186,6.688,188.7,-60.3,696.9,-0.04
2014,09,26,07,05,02.880,37.658618,-118.848665,5.997,235.0,327.8,5.4,0.85
2014,09,26,07,05,33.300,37.659814,-118.848258,5.747,270.8,460.8,-244.0,-0.20
2014,09,26,07,06,00.100,37.656189,-118.849780,5.641,136.4,58.1,-350.3,-0.64
2014,09,26,07,06,34.840,37.661662,-118.849137,5.896,193.2,665.9,-95.0,2.11
2014,09,26,07,08,01.250,37.651025,-118.849316,6.835,177.5,-515.0,843.6,0.12
2014,09,26,07,08,17.280,37.645658,-118.848641,5.826,237.1,-1110.7,-165.0,0.82
2014,09,26,07,08,28.660,37.652970,-118.848877,5.578,216.0,-299.0,-412.8,0.36
2014,09,26,07,08,49.090,37.661475,-118.849382,5.780,171.7,644.7,-210.8,0.88
2014,09,26,07,09,17.770,37.656148,-118.849764,5.436,137.8,53.7,-555.1,-0.14
2014,09,26,07,09,36.410,37.652734,-118.848177,5.535,278.1,-325.2,-456.1,-0.22
2014,09,26,07,09,42.730,37.656571,-118.850798,5.475,46.6,100.8,-516.5,-0.59
2014,09,26,07,09,51.220,37.655058,-118.848918,6.267,212.6,-67.2,276.3,-0.08
2014,09,26,07,10,01.190,37.655933,-118.848983,6.171,206.9,29.8,179.4,-0.04
2014,09,26,07,10,10.080,37.651143,-118.848812,5.639,221.6,-501.5,-352.6,-0.24
2014,09,26,07,10,29.380,37.659814,-118.848861,5.925,217.9,460.7,-65.8,-0.40
2014,09,26,07,10,41.760,37.659017,-118.850448,5.596,77.2,371.9,-394.7,-0.14
2014,09,26,07,10,50.300,37.661458,-118.849170,5.936,189.9,643.0,-55.1,1.54
2014,09,26,07,11,17.590,37.646908,-118.848071,6.316,287.0,-971.9,324.5,0.53
2014,09,26,07,11,34.010,37.653300,-118.848747,6.625,227.7,-262.6,634.1,0.29
2014,09,26,07,11,50.300,37.651644,-118.848918,6.237,212.9,-446.3,246.1,1.92
2014,09,26,07,12,07.880,37.657336,-118.849325,6.207,176.4,185.7,216.3,1.01
2014,09,26,07,12,25.440,37.659432,-118.848389,5.921,259.3,418.3,-70.6,1.29
2014,09,26,07,12,51.980,37.655587,-118.849414,5.529,169.1,-8.5,-462.3,0.43
2014,09,26,07,13,34.630,37.657308,-118.849007,5.796,204.7,182.7,-194.9,0.87
2014,09,26,07,13,52.160,37.651477,-118.848828,6.187,220.2,-464.6,195.6,1.93
2014,09,26,07,14,04.690,37.650997,-118.848714,6.222,230.8,-517.9,231.1,2.46
2014,09,26,07,14,32.270,37.659741,-118.848340,5.932,263.2,452.6,-58.8,1.78
2014,09,26,07,15,13.710,37.653202,-118.849186,6.134,188.9,-273.2,143.0,0.84
2014,09,26,07,15,34.790,37.653666,-118.849561,5.503,155.5,-221.6,-488.6,-0.16
2014,09,26,07,15,51.980,37.663110,-118.849577,5.813,154.1,826.6,-178.2,-0.13
2014,09,26,07,16,14.200,37.655212,-118.850448,5.526,77.7,-50.3,-465.7,-0.54
2014,09,26,07,16,17.600,37.660059,-118.848828,5.753,220.7,487.8,-238.6,-0.08
2014,09,26,07,16,21.650,37.662317,-118.848722,5.984,230.1,738.2,-6.9,-0.13
2014,09,26,07,16,38.780,37.652783,-118.849259,6.309,182.0,-319.9,318.1,0.61
2014,09,26,07,16,59.600,37.654846,-118.848893,6.198,214.4,-90.9,206.3,0.08
2014,09,26,07,17,08.690,37.659143,-118.848470,5.850,251.7,386.2,-140.8,-0.32
2014,09,26,07,17,15.060,37.653532,-118.848804,5.563,222.4,-236.6,-428.2,0.31
2014,09,26,07,17,30.500,37.656897,-118.849357,6.239,173.7,136.8,247.8,-0.45
2014,09,26,07,17,33.800,37.644328,-118.849259,5.609,182.5,-1258.3,-381.9,-0.37
2014,09,26,07,17,42.660,37.661759,-118.848177,5.842,277.6,676.7,-148.9,-0.46
2014,09,26,07,18,00.180,37.661145,-118.848576,5.868,242.5,608.3,-123.2,0.11
2014,09,26,07,18,44.670,37.663867,-118.850057,5.783,112.3,910.5,-207.8,0.38
2014,09,26,07,19,15.570,37.662276,-118.849764,5.723,137.9,734.1,-267.8,0.66
2014,09,26,07,19,29.340,37.663814,-118.850106,5.774,107.7,904.6,-217.3,0.02
2014,09,26,07,19,37.300,37.661243,-118.849886,5.667,127.4,619.0,-324.7,0.80
2014,09,26,07,20,18.470,37.663908,-118.850049,5.792,112.8,914.9,-198.8,0.19
2014,09,26,07,20,39.980,37.661711,-118.849552,5.861,156.8,670.9,-130.0,-0.26
2014,09,26,07,21,52.650,37.655868,-118.850708,5.474,54.4,22.5,-517.5,0.44
2014,09,26,07,22,11.570,37.661849,-118.848462,6.354,252.9,686.5,362.5,-0.01
2014,09,26,07,22,25.170,37.656909,-118.848381,5.579,259.7,138.1,-412.7,0.41
2014,09,26,07,22,37.760,37.662695,-118.848356,6.316,262.1,780.6,324.6,0.01
2014,09,26,07,22,47.100,37.663737,-118.850041,5.801,113.5,896.1,-190.1,0.47
2014,09,26,07,22,55.300,37.660437,-118.849357,5.649,173.6,529.8,-342.4,0.23
2014,09,26,07,23,04.990,37.657072,-118.848421,5.600,256.5,156.1,-391.4,1.15
2014,09,26,07,23,17.390,37.659627,-118.849593,5.540,153.2,439.8,-451.6,1.11
2014,09,26,07,24,12.150,37.661259,-118.849308,5.837,178.0,621.1,-154.3,0.21
2014,09,26,07,24,35.230,37.655933,-118.850749,5.463,51.3,29.9,-528.5,0.78
2014,09,26,07,24,41.640,37.658752,-118.849089,5.999,197.4,342.9,8.3,0.55
2014,09,26,07,25,23.220,37.655188,-118.848641,6.717,237.2,-52.7,725.8,-0.48
2014,09,26,07,25,56.610,37.663131,-118.849561,5.872,155.8,828.5,-119.6,0.11
2014,09,26,07,26,24.830,37.662191,-118.849113,6.022,195.3,724.5,30.9,1.04
2014,09,26,07,26,47.760,37.656689,-118.848397,5.584,258.2,113.8,-407.0,0.36
2014,09,26,07,27,35.600,37.659937,-118.850439,5.550,78.3,474.1,-441.6,0.05
2014,09,26,07,27,57.290,37.656478,-118.850920,5.479,35.7,90.5,-512.5,-0.36
2014,09,26,07,28,05.480,37.656120,-118.849398,6.341,170.3,50.4,350.1,-0.22
2014,09,26,07,28,16.920,37.656873,-118.848470,5.600,252.2,134.2,-391.3,-0.01
2014,09,26,07,28,24.780,37.662728,-118.849080,5.827,197.9,783.9,-164.2,-0.47
2014,09,26,07,28,31.690,37.662211,-118.849146,5.987,192.3,726.5,-4.5,-0.07
2014,09,26,07,28,54.640,37.660234,-118.849056,5.650,200.2,507.1,-340.8,0.77
2014,09,26,07,29,03.400,37.659599,-118.849463,5.821,164.6,436.6,-170.2,0.38
2014,09,26,07,29,09.510,37.653634,-118.848820,5.557,221.4,-225.5,-434.3,0.43
2014,09,26,07,29,32.810,37.648824,-118.848950,6.613,209.5,-759.1,621.8,0.83
2014,09,26,07,30,19.870,37.661898,-118.849194,5.941,188.4,691.7,-49.9,0.03
2014,09,26,07,30,26.370,37.661743,-118.848332,5.858,264.3,674.6,-133.3,-0.33
2014,09,26,07,31,03.670,37.663167,-118.849528,5.865,158.9,832.7,-126.1,0.01
2014,09,26,07,31,17.780,37.661495,-118.848413,5.775,257.3,647.0,-216.3,0.33
2014,09,26,07,31,37.130,37.654753,-118.848910,6.185,213.6,-101.0,193.8,1.42
2014,09,26,07,31,58.720,37.660632,-118.848153,5.714,280.0,551.3,-276.9,1.09
2014,09,26,07,32,24.250,37.656828,-118.849089,6.219,197.3,129.1,227.7,0.29
2014,09,26,07,32,55.890,37.660429,-118.848665,5.938,234.9,528.6,-53.4,-0.32
2014,09,26,07,33,25.240,37.656449,-118.850977,5.474,31.1,87.1,-517.7,-0.22
2014,09,26,07,33,36.220,37.656067,-118.849105,6.249,195.7,44.8,257.4,0.11
2014,09,26,07,33,41.150,37.661886,-118.849211,5.945,186.9,690.5,-46.7,0.08
2014,09,26,07,33,58.540,37.651681,-118.848340,5.709,263.5,-442.0,-282.6,-0.28
2014,09,26,07,34,04.820,37.655990,-118.849268,5.443,181.8,35.9,-548.1,-0.11
2014,09,26,07,34,10.960,37.660681,-118.848177,5.700,277.9,556.9,-291.3,0.53
2014,09,26,07,34,33.500,37.662630,-118.848641,6.108,236.8,773.1,116.6,-0.04
2014,09,26,07,34,47.510,37.660661,-118.848218,5.693,274.1,554.4,-298.6,-0.07
2014,09,26,07,34,55.480,37.645671,-118.847713,6.240,318.9,-1109.0,249.0,0.77
2014,09,26,07,35,33.330,37.653516,-118.849585,6.321,153.4,-238.3,329.4,-0.37
2014,09,26,07,35,39.850,37.651839,-118.848397,5.715,258.4,-424.6,-275.9,1.54
2014,09,26,07,36,00.450,37.656230,-118.849308,6.654,178.2,62.8,662.3,1.44
2014,09,26,07,36,48.060,37.653845,-118.849390,6.313,170.7,-201.7,321.6,1.34
2014,09,26,07,37,36.680,37.660425,-118.849430,5.653,167.4,528.5,-338.6,1.48
2014,09,26,07,38,38.040,37.661239,-118.849414,5.764,169.1,618.9,-227.3,0.11
2014,09,26,07,38,56.930,37.656230,-118.850944,5.501,33.6,62.8,-490.7,-0.49
2014,09,26,07,39,16.870,37.660697,-118.848104,6.029,284.2,558.7,37.9,-0.06
2014,09,26,07,39,22.330,37.656006,-118.850830,5.413,43.9,38.0,-577.9,0.60
2014,09,26,07,40,00.930,37.650993,-118.851164,5.779,14.6,-518.4,-212.4,0.11
2014,09,26,07,40,28.810,37.658248,-118.848869,6.009,216.7,286.7,18.1,1.42
2014,09,26,07,40,47.270,37.648714,-118.848332,6.543,263.9,-771.4,552.1,0.63
2014,09,26,07,40,59.240,37.658407,-118.848958,6.066,208.9,304.4,75.2,0.54
2014,09,26,07,41,19.120,37.663570,-118.849984,5.667,118.7,877.7,-324.1,0.47
2014,09,26,07,41,39.490,37.663668,-118.849910,5.670,124.6,888.3,-321.5,-0.07
2014,09,26,07,41,46.060,37.660445,-118.850553,5.554,68.1,530.8,-437.4,0.61
2014,09,26,07,41,58.400,37.661849,-118.849089,5.822,197.4,686.5,-168.8,-0.38
2014,09,26,07,42,07.190,37.653182,-118.849268,6.343,181.7,-275.5,352.0,0.61
2014,09,26,07,42,26.050,37.659757,-118.849626,5.608,149.9,454.5,-383.0,0.24
2014,09,26,07,42,37.100,37.659302,-118.848356,6.579,262.2,403.9,587.5,1.18
2014,09,26,07,42,58.710,37.656010,-118.850814,5.434,45.1,38.4,-556.9,0.72
2014,09,26,07,43,02.070,37.660177,-118.848291,5.943,267.7,500.9,-47.8,1.13
2014,09,26,07,43,34.290,37.656217,-118.850846,5.457,42.0,61.4,-534.5,1.20
2014,09,26,07,43,52.590,37.654724,-118.849585,5.702,153.9,-104.3,-289.7,1.04
2014,09,26,07,44,37.880,37.658382,-118.848535,5.975,246.2,301.6,-16.2,0.03
2014,09,26,07,44,48.230,37.658993,-118.849422,5.598,168.0,369.5,-393.2,0.37
2014,09,26,07,45,01.660,37.657931,-118.848877,6.360,216.3,251.4,368.3,0.69
2014,09,26,07,45,43.940,37.647245,-118.849577,5.732,154.3,-934.5,-259.7,0.21
2014,09,26,07,45,49.230,37.657218,-118.848389,5.593,259.5,172.6,-398.1,1.39
2014,09,26,07,46,41.580,37.651587,-118.848389,5.726,259.0,-452.7,-265.6,0.57
2014,09,26,07,46,52.510,37.649809,-118.849276,6.667,180.8,-649.9,675.3,0.27
2014,09,26,07,47,16.150,37.658765,-118.850195,5.632,100.1,344.2,-359.3,-0.32
2014,09,26,07,47,20.040,37.658716,-118.848698,5.971,232.2,338.5,-19.8,-0.09
2014,09,26,07,47,22.400,37.653471,-118.848584,5.757,241.7,-243.2,-234.1,-0.01
2014,09,26,07,47,29.880,37.658175,-118.849007,6.042,204.8,278.7,50.6,-0.14
2014,09,26,07,47,49.060,37.658846,-118.849837,5.430,131.1,353.0,-561.2,0.42
2014,09,26,07,47,57.220,37.656702,-118.848470,5.616,252.2,115.2,-374.8,-0.02
2014,09,26,07,48,40.620,37.655839,-118.850399,5.449,81.9,19.2,-542.5,-0.50
2014,09,26,07,48,48.290,37.644938,-118.849178,5.594,189.5,-1190.5,-397.5,1.70
2014,09,26,07,49,36.410,37.656209,-118.850911,5.407,36.4,60.5,-584.3,0.94
2014,09,26,07,49,45.350,37.659517,-118.848462,5.940,252.7,427.9,-51.4,0.16
2014,09,26,07,49,54.890,37.644478,-118.849194,5.616,188.1,-1241.4,-375.4,0.07
2014,09,26,07,50,06.740,37.656726,-118.849845,5.311,130.5,118.1,-679.9,-0.15
2014,09,26,07,50,09.720,37.650720,-118.849772,5.695,137.3,-548.8,-296.3,-0.23
2014,09,26,07,50,24.580,37.656970,-118.848503,5.630,249.4,145.1,-360.8,-0.31
2014,09,26,07,50,30.490,37.663554,-118.850065,5.728,111.3,875.5,-263.0,0.62
2014,09,26,07,50,43.350,37.659363,-118.849601,5.635,152.2,410.7,-356.4,0.39
2014,09,26,07,51,03.300,37.657080,-118.848348,5.571,262.7,157.0,-420.2,0.62
2014,09,26,07,51,24.980,37.659570,-118.848405,5.933,257.8,433.4,-58.4,0.24
2014,09,26,07,52,07.680,37.656897,-118.849129,6.232,194.2,137.0,241.1,0.81
