time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-05-09T17:49:11.082Z,39.5189,-119.9155,0.2,1.6,ml,11,105.52,0.006,0.0865,nn,nn00264887,2018-07-25T01:33:56.015Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T18:09:55.359Z,39.5469,-119.9367,3.4,1.3,ml,10,124.85,0.015,0.0772,nn,nn00563396,2018-07-25T01:33:56.167Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T18:21:54.288Z,39.5258,-119.916,0,1.7,ml,20,96.9,0.006,0.1178,nn,nn00244692,2018-07-25T01:33:56.315Z,"Nevada",earthquake,,1.1,0.58,4,reviewed,nn,nn
2008-05-09T18:39:04.043Z,39.5205,-119.9162,0,2.1,ml,26,44.97,0.005,0.1301,nn,nn00244694,2018-07-25T01:33:56.502Z,"Nevada",earthquake,,0.7,0.77,6,reviewed,nn,nn
2008-05-09T18:45:50.932Z,39.5259,-119.9312,0,0,ml,9,89,0.004,0.1175,nn,nn00563542,2018-07-25T01:33:56.688Z,"Nevada",earthquake,,1.1,0,1,reviewed,nn,nn
2008-05-09T18:51:03.960Z,39.5139,-119.9117,2.4,0.7,ml,12,157.31,0.007,0.1275,nn,nn00563543,2018-07-25T01:33:56.824Z,"Nevada",earthquake,,1,0,1,reviewed,nn,nn
2008-05-09T19:01:07.290Z,39.5388,-119.9686,2.7,1.2,ml,10,231.81,0.015,0.0927,nn,nn00563545,2018-07-25T01:33:56.969Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-09T19:01:34.885Z,39.5445,-119.9596,1.6,0.7,ml,10,138.22,0.012,0.1006,nn,nn00563546,2018-07-25T01:33:57.108Z,"Nevada",earthquake,,2.3,0,1,reviewed,nn,nn
2008-05-09T19:06:07.539Z,39.5308,-119.9336,3.2,0.9,ml,10,60.02,0.002,0.1143,nn,nn00563547,2018-07-25T01:33:57.246Z,"Nevada",earthquake,,1.2,0,1,reviewed,nn,nn
2008-05-09T19:13:49.067Z,39.5109,-119.9238,1.5,0.3,ml,10,128.03,0.011,0.114,nn,nn00563549,2018-07-25T01:33:57.388Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-09T19:25:26.149Z,39.5432,-119.9587,3,0.8,ml,9,204.17,0.01,0.0689,nn,nn00563550,2018-07-25T01:33:57.533Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-09T19:32:34.868Z,39.5429,-119.9037,1.5,0.9,ml,8,218.74,0.012,0.0466,nn,nn00244696,2018-07-25T01:33:57.660Z,"Nevada",earthquake,,2.6,0,1,reviewed,nn,nn
2008-05-09T19:41:33.131Z,39.5172,-119.923,3.9,1.4,ml,12,111.24,0.005,0.1346,nn,nn00563551,2018-07-25T01:33:57.781Z,"Nevada",earthquake,,1,0.03,2,reviewed,nn,nn
2008-05-09T19:46:10.844Z,39.5288,-119.9324,3,0.8,ml,9,89.62,0.002,0.1247,nn,nn00563552,2018-07-25T01:33:57.917Z,"Nevada",earthquake,,1.2,0,1,reviewed,nn,nn
2008-05-09T19:49:50.073Z,39.5073,-119.9173,0.8,0.3,ml,9,222.07,0.008,0.0824,nn,nn00563554,2018-07-25T01:33:58.050Z,"Nevada",earthquake,,2.1,0,1,reviewed,nn,nn
2008-05-09T19:53:58.596Z,39.5396,-119.9098,3.6,1.2,ml,10,206.36,0.008,0.1189,nn,nn00563556,2018-07-25T01:33:58.182Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T19:58:38.551Z,39.525,-119.9262,1.1,0.6,ml,9,114.33,0.005,0.1329,nn,nn00563560,2018-07-25T01:33:58.322Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T20:14:59.409Z,39.5432,-119.9322,3.6,0.7,ml,13,113.07,0.011,0.1821,nn,nn00264890,2018-07-25T01:33:58.462Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T20:19:39.186Z,39.5348,-119.9059,2.2,0.8,ml,9,212.28,0.013,0.1116,nn,nn00563564,2018-07-25T01:33:58.610Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-09T20:30:13.371Z,39.5179,-119.9148,0.4,0.4,ml,6,169.7,0.007,0.1083,nn,nn00563565,2018-07-25T01:33:58.737Z,"Nevada",earthquake,,2.2,0,1,reviewed,nn,nn
2008-05-09T20:46:23.148Z,39.5327,-119.9121,3.4,1,ml,9,197.74,0.011,0.1154,nn,nn00563566,2018-07-25T01:33:58.869Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T20:51:16.364Z,39.5471,-119.9554,2,1.8,ml,22,55.27,0.012,0.1195,nn,nn00244704,2018-07-25T01:33:59.046Z,"Nevada",earthquake,,1.5,0.77,5,reviewed,nn,nn
2008-05-09T20:52:46.223Z,39.5341,-119.9126,3.1,0.6,ml,9,197.51,0.01,0.106,nn,nn00265271,2018-07-25T01:33:59.220Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T21:20:48.551Z,39.5452,-119.9597,2.8,1.4,ml,10,204.53,0.012,0.0904,nn,nn00563568,2018-07-25T01:33:59.365Z,"Nevada",earthquake,,1.5,0,1,reviewed,nn,nn
2008-05-09T22:46:13.210Z,39.5247,-119.9083,0,0.7,ml,11,200.73,0.011,0.1201,nn,nn00264891,2018-07-25T01:33:59.506Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-05-09T22:52:19.768Z,39.5277,-119.9202,0.3,1,ml,9,185.57,0.006,0.0706,nn,nn00563570,2018-07-25T01:33:59.670Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T23:02:06.555Z,39.5283,-119.9157,3.6,1.6,ml,15,128.13,0.008,0.1047,nn,nn00264892,2018-07-25T01:33:59.812Z,"Nevada",earthquake,,0.7,0.26,2,reviewed,nn,nn
2008-05-09T23:04:54.668Z,39.5238,-119.9258,1.2,0.4,ml,10,105.6,0.004,0.1001,nn,nn00563572,2018-07-25T01:33:59.971Z,"Nevada",earthquake,,1.1,0,1,reviewed,nn,nn
2008-05-09T23:17:51.948Z,39.5227,-119.9026,3.8,0.3,ml,11,258.32,0.015,0.1087,nn,nn00264893,2018-07-25T01:33:26.422Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T23:21:10.060Z,39.5244,-119.9103,2.6,0.9,ml,10,190.35,0.009,0.1492,nn,nn00563573,2018-07-25T01:34:00.111Z,"Nevada",earthquake,,1.4,0,1,reviewed,nn,nn
2008-05-09T23:28:41.754Z,39.5343,-119.9289,2.4,0.8,ml,9,112.02,0.007,0.0999,nn,nn00264895,2018-07-25T01:34:00.253Z,"Nevada",earthquake,,1.1,0,1,reviewed,nn,nn
2008-05-09T23:37:01.124Z,39.5153,-119.911,1.2,0.3,ml,10,152.13,0.008,0.0847,nn,nn00563574,2018-07-25T01:34:00.389Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-09T23:55:48.100Z,39.5539,-119.9535,2.4,1.6,ml,15,98.77,0.018,0.1058,nn,nn00244744,2018-07-25T01:34:00.527Z,"Nevada",earthquake,,1.2,0,2,reviewed,nn,nn
2008-05-10T01:07:50.676Z,39.5151,-119.9187,2.7,0.2,ml,10,164.65,0.007,0.0826,nn,nn00244754,2018-07-25T01:34:01.640Z,"Nevada",earthquake,,1.1,0,1,reviewed,nn,nn
2008-05-10T01:22:18.221Z,39.5403,-119.9082,0.5,0.6,ml,17,63.12,0.008,0.106,nn,nn00244757,2018-07-25T01:34:01.756Z,"Nevada",earthquake,,2.7,0.05,2,reviewed,nn,nn
2008-05-10T01:22:22.615Z,39.5511,-119.9421,2.8,0.9,ml,15,102.49,0.016,0.105,nn,nn00285833,2018-07-25T01:34:04.458Z,"Nevada",earthquake,,1.4,0.04,2,reviewed,nn,nn
2008-05-10T02:14:52.762Z,39.532,-119.8951,3.9,0.4,ml,9,276.87,0.021,0.076,nn,nn00265173,2018-07-25T01:34:04.576Z,"Nevada",earthquake,,2.2,0,1,reviewed,nn,nn
2008-05-10T02:30:23.964Z,39.5353,-119.8901,3.6,0.5,ml,7,277.49,0.023,0.0985,nn,nn00265175,2018-07-25T01:34:04.681Z,"Nevada",earthquake,,2.9,0,1,reviewed,nn,nn
2008-05-10T02:42:15.067Z,39.5403,-119.9165,4.1,2.5,ml,30,49.67,0.003,0.1424,nn,nn00244770,2018-07-25T01:34:04.827Z,"Nevada",earthquake,,0.5,0.55,6,reviewed,nn,nn
2008-05-10T02:53:26.204Z,39.5469,-119.9479,3.9,0.9,ml,12,87.63,0.011,0.0971,nn,nn00285882,2018-07-25T01:34:05.206Z,"Nevada",earthquake,,1.1,0.6,3,reviewed,nn,nn
2008-05-10T03:06:28.849Z,39.5293,-119.9318,2.8,1.6,ml,29,36.65,0.003,0.1201,nn,nn00265178,2018-07-25T01:34:05.341Z,"Nevada",earthquake,,0.6,0.44,5,reviewed,nn,nn
2008-05-10T03:51:49.405Z,39.5415,-119.8884,2.1,0.2,ml,11,197.09,0.024,0.0809,nn,nn00244777,2018-07-25T01:34:01.987Z,"Nevada",earthquake,,3.3,0.4,2,reviewed,nn,nn
2008-05-10T04:57:02.804Z,39.5334,-119.8854,2.6,0.3,ml,10,281.3,0.027,0.0803,nn,nn00269741,2018-07-25T01:34:05.619Z,"Nevada",earthquake,,3.1,0,1,reviewed,nn,nn
2008-05-10T05:02:18.792Z,39.5543,-119.9508,3.7,1.3,ml,25,101.41,0.018,0.1173,nn,nn00244782,2018-07-25T01:34:05.762Z,"Nevada",earthquake,,0.8,0.52,5,reviewed,nn,nn
2008-05-10T06:38:20.734Z,39.5557,-119.9515,3.5,0.9,ml,23,103.44,0.02,0.1087,nn,nn00269896,2018-07-25T01:34:02.434Z,"Nevada",earthquake,,0.9,0.49,4,reviewed,nn,nn
2008-05-10T06:38:32.693Z,39.5585,-119.954,3.3,1,ml,8,183.88,0.023,0.0829,nn,nn00244788,2018-07-25T01:34:02.315Z,"Nevada",earthquake,,3.7,0,1,reviewed,nn,nn
2008-05-10T06:53:00.094Z,39.5232,-119.9223,0,1.1,ml,21,92.74,0.002,0.1479,nn,nn00269912,2018-07-25T01:34:06.065Z,"Nevada",earthquake,,0.9,0.25,4,reviewed,nn,nn
2008-05-10T08:05:05.714Z,39.5439,-119.9304,1.2,0.9,ml,14,127.72,0.016,0.1031,nn,nn00244798,2018-07-25T01:34:06.406Z,"Nevada",earthquake,,2.3,0.65,4,reviewed,nn,nn
2008-05-10T08:06:47.377Z,39.5226,-119.9246,0,0.7,ml,12,91.6,0.003,0.1368,nn,nn00244799,2018-07-25T01:34:06.521Z,"Nevada",earthquake,,1.1,0.64,3,reviewed,nn,nn
2008-05-10T09:13:54.891Z,39.5057,-119.901,2.4,0.8,ml,15,80.93,0.023,0.0931,nn,nn00244876,2018-07-25T01:34:02.881Z,"Nevada",earthquake,,1.5,0.15,3,reviewed,nn,nn
2008-05-10T09:18:35.748Z,39.501,-119.8891,0.3,0.6,ml,8,282.52,0.033,0.0446,nn,nn00285723,2018-07-25T01:34:03.111Z,"Nevada",earthquake,,20.4,0,1,reviewed,nn,nn
2008-05-10T09:18:39.289Z,39.5078,-119.9103,0.3,1.1,ml,16,79.7,0.017,0.0954,nn,nn00244808,2018-07-25T01:34:03.000Z,"Nevada",earthquake,,3,0.14,2,reviewed,nn,nn
2008-05-10T09:35:40.722Z,39.511,-119.9096,1.4,1,ml,16,83.27,0.014,0.1334,nn,nn00244810,2018-07-25T01:34:03.220Z,"Nevada",earthquake,,2.2,0.11,3,reviewed,nn,nn
2008-05-10T09:57:30.371Z,39.5439,-119.9123,1.1,1.3,ml,19,58.45,0.019,0.1092,nn,nn00244812,2018-07-25T01:34:03.349Z,"Nevada",earthquake,,2.2,0.97,4,reviewed,nn,nn
2008-05-10T09:59:42.946Z,39.5497,-119.9162,1.7,0.7,ml,16,115.55,0.022,0.106,nn,nn00269813,2018-07-25T01:34:06.643Z,"Nevada",earthquake,,2.8,0.03,3,reviewed,nn,nn
2008-05-10T11:51:06.077Z,39.5548,-119.9419,4.1,0.8,ml,13,141.65,0.02,0.0703,nn,nn00244819,2018-07-25T01:34:03.813Z,"Nevada",earthquake,,1,0.05,2,reviewed,nn,nn
2008-05-10T11:53:07.671Z,39.5588,-119.9447,3.5,0.8,ml,13,140.86,0.023,0.0572,nn,nn00285697,2018-07-25T01:34:03.938Z,"Nevada",earthquake,,1.5,0.08,2,reviewed,nn,nn
2008-05-10T12:29:32.512Z,39.5535,-119.94,3.2,0.7,ml,9,143.06,0.019,0.0858,nn,nn00285701,2018-07-25T01:34:04.170Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-10T13:55:19.647Z,39.5487,-119.9157,0.6,1.3,ml,22,58.68,0.024,0.1326,nn,nn00244829,2018-07-25T01:34:07.075Z,"Nevada",earthquake,,2.8,0.58,4,reviewed,nn,nn
2008-05-10T15:18:23.477Z,39.5021,-119.9074,0.1,1.5,ml,23,61.15,0.023,0.1098,nn,nn00244831,2018-07-25T01:34:07.226Z,"Nevada",earthquake,,2.8,0.66,5,reviewed,nn,nn
2008-05-10T15:19:43.666Z,39.5476,-119.9,2.9,1.1,ml,15,149.21,0.029,0.1025,nn,nn00285703,2018-07-25T01:34:07.362Z,"Nevada",earthquake,,2,0.36,3,reviewed,nn,nn
2008-05-10T16:52:06.747Z,39.5156,-119.9147,3.3,1.8,ml,23,62.53,0.008,0.1507,nn,nn00244835,2018-07-25T01:34:07.592Z,"Nevada",earthquake,,0.7,0.6,5,reviewed,nn,nn
2008-05-10T17:28:54.788Z,39.5422,-119.908,3,1.8,ml,25,84.39,0.021,0.1351,nn,nn00244837,2018-07-25T01:34:07.745Z,"Nevada",earthquake,,0.8,0.51,7,reviewed,nn,nn
2008-05-10T18:34:59.469Z,39.5483,-119.9559,4,0,ml,4,200.08,0.013,0.0119,nn,nn00285777,2018-07-25T01:34:04.358Z,"Nevada",earthquake,,3.4,0,1,reviewed,nn,nn
2008-05-10T18:44:32.180Z,39.5369,-119.9295,1.1,0.4,ml,8,176.69,0.009,0.0579,nn,nn00244842,2018-07-25T01:34:07.885Z,"Nevada",earthquake,,2.6,0,1,reviewed,nn,nn
2008-05-10T18:45:10.227Z,39.5173,-119.917,1.2,1.1,ml,14,217.51,0.006,0.1077,nn,nn00244843,2018-07-25T01:34:08.003Z,"Nevada",earthquake,,1.4,0.92,3,reviewed,nn,nn
2008-05-10T18:52:06.899Z,39.5507,-119.9454,0.8,1,ml,14,134.28,0.015,0.0902,nn,nn00244844,2018-07-25T01:34:08.119Z,"Nevada",earthquake,,2.2,0.03,3,reviewed,nn,nn
2008-05-10T18:59:30.649Z,39.5142,-119.9033,1.2,1.1,ml,13,177,0.016,0.0833,nn,nn00244845,2018-07-25T01:34:08.239Z,"Nevada",earthquake,,2.6,0.48,2,reviewed,nn,nn
2008-05-10T19:01:04.160Z,39.5521,-119.9554,1.8,1.5,ml,23,63,0.017,0.1315,nn,nn00244846,2018-07-25T01:34:08.369Z,"Nevada",earthquake,,2.7,0.8,5,reviewed,nn,nn
2008-05-10T19:35:25.521Z,39.5375,-119.9126,1.9,0.2,ml,8,231.28,0.015,0.0584,nn,nn00285778,2018-07-25T01:34:08.512Z,"Nevada",earthquake,,3,0,1,reviewed,nn,nn
2008-05-10T21:08:13.776Z,39.5468,-119.92,2.4,0.9,ml,13,135.25,0.018,0.1251,nn,nn00244853,2018-07-25T01:34:08.618Z,"Nevada",earthquake,,1.3,0.04,2,reviewed,nn,nn
2008-05-10T21:08:27.761Z,39.5486,-119.9572,4.1,0.4,ml,8,196.74,0.014,0.0849,nn,nn00286252,2018-07-25T01:34:09.712Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-10T21:26:02.743Z,39.5532,-119.9451,3.4,1.5,ml,16,136.72,0.017,0.0817,nn,nn00244856,2018-07-25T01:34:08.993Z,"Nevada",earthquake,,1.1,0.18,3,reviewed,nn,nn
2008-05-10T22:00:14.775Z,39.5051,-119.9154,1.9,1.9,ml,35,29.72,0.007,0.1524,nn,nn00244857,2018-07-25T01:34:09.852Z,"Nevada",earthquake,,0.4,0.18,5,reviewed,nn,nn
2008-05-10T22:33:19.626Z,39.5331,-119.9053,4.4,0.8,ml,10,138.88,0.017,0.0619,nn,nn00285825,2018-07-25T01:34:09.114Z,"Nevada",earthquake,,1.3,0.16,2,reviewed,nn,nn
2008-05-10T23:08:31.933Z,39.5537,-119.9439,3.3,1.1,ml,12,165.06,0.018,0.0756,nn,nn00244861,2018-07-25T01:34:09.227Z,"Nevada",earthquake,,1.3,0,1,reviewed,nn,nn
2008-05-10T23:20:07.517Z,39.537,-119.9157,1,1.6,ml,20,69.04,0.013,0.0814,nn,nn00244862,2018-07-25T01:34:09.353Z,"Nevada",earthquake,,1.3,0.1,4,reviewed,nn,nn
2008-05-10T23:59:33.026Z,39.5134,-119.9056,0.1,1.1,ml,14,86.54,0.015,0.0997,nn,nn00244863,2018-07-25T01:34:09.484Z,"Nevada",earthquake,,2.6,0.04,2,reviewed,nn,nn
2008-05-11T00:09:15.195Z,39.5132,-119.9118,0.3,1.2,ml,13,107.68,0.012,0.1369,nn,nn00244864,2018-07-25T01:34:12.763Z,"Nevada",earthquake,,2.1,0.1,2,reviewed,nn,nn
2008-05-11T00:31:22.861Z,39.5149,-119.8817,1.8,0.3,ml,6,278.03,0.041,0.0436,nn,nn00244866,2018-07-25T01:34:12.870Z,"Nevada",earthquake,,18.3,0,1,reviewed,nn,nn
2008-05-11T00:33:21.784Z,39.5543,-119.9546,3.2,1.1,ml,17,69.15,0.019,0.0949,nn,nn00244867,2018-07-25T01:34:10.285Z,"Nevada",earthquake,,1.3,0.11,3,reviewed,nn,nn
2008-05-11T02:52:09.308Z,39.5566,-119.9473,0,0.7,ml,6,188.57,0.035,0.0506,nn,nn00244885,2018-07-25T01:34:13.052Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-05-11T04:34:38.811Z,39.5098,-119.9116,0,0.9,ml,9,224.2,0.029,,nn,nn00244903,2017-06-20T00:14:27.468Z,"Nevada",earthquake,,,0,1,reviewed,nn,nn
2008-05-11T04:36:39.931Z,39.5098,-119.9116,0,0.3,ml,4,258.99,0.029,,nn,nn00244904,2017-06-20T00:14:27.541Z,"Nevada",earthquake,,,0,1,reviewed,nn,nn
2008-05-11T04:49:12.588Z,39.5514,-119.9417,2.1,0.9,ml,9,172.61,0.029,0.0425,nn,nn00244905,2018-07-25T01:34:13.333Z,"Nevada",earthquake,,6.2,0.26,2,reviewed,nn,nn
2008-05-11T06:06:51.364Z,39.5495,-119.9387,4,0.7,ml,8,178.22,0.028,,nn,nn00244915,2017-06-20T00:14:27.726Z,"Nevada",earthquake,,,0.17,2,reviewed,nn,nn
2008-05-11T07:06:07.850Z,39.5545,-119.9587,3.8,1.8,ml,16,81.4,0.02,0.1045,nn,nn00244920,2018-07-25T01:34:11.021Z,"Nevada",earthquake,,0.9,0.11,4,reviewed,nn,nn
2008-05-11T07:10:07.980Z,39.5299,-119.9121,0,0.8,ml,9,140.79,0.057,,nn,nn00244921,2017-06-20T00:14:27.882Z,"Nevada",earthquake,,,0,1,reviewed,nn,nn
2008-05-11T07:52:36.139Z,39.5295,-119.9381,0,0.4,ml,6,209.28,0.009,,nn,nn00244925,2017-06-20T00:14:28.119Z,"Nevada",earthquake,,,0,1,reviewed,nn,nn
2008-05-11T07:59:52.074Z,39.5106,-119.893,0,0.1,ml,6,280.31,0.037,0.0376,nn,nn00269998,2018-07-25T01:34:13.501Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-05-11T09:28:15.428Z,39.5495,-119.9387,4,0.6,ml,7,178.22,0.028,,nn,nn00244931,2017-06-20T00:14:28.377Z,"Nevada",earthquake,,,0,1,reviewed,nn,nn
2008-05-11T10:52:02.392Z,39.5295,-119.9381,0,1.1,ml,10,129.66,0.009,,nn,nn00244943,2017-06-20T00:14:28.762Z,"Nevada",earthquake,,,0,1,reviewed,nn,nn
2008-05-11T11:48:29.804Z,39.5402,-119.9387,0.9,1.5,ml,16,72.01,0.009,0.1119,nn,nn00244948,2018-07-25T01:34:11.403Z,"Nevada",earthquake,,1.4,0.56,4,reviewed,nn,nn
2008-05-11T11:54:12.900Z,39.5495,-119.9387,4,0.8,ml,7,178.22,0.028,,nn,nn00244949,2017-06-20T00:14:28.914Z,"Nevada",earthquake,,,0.15,3,reviewed,nn,nn
2008-05-11T11:57:09.866Z,39.5503,-119.9196,3.2,1.4,ml,18,75.02,0.021,0.1079,nn,nn00244950,2018-07-25T01:34:11.539Z,"Nevada",earthquake,,1.4,0.8,5,reviewed,nn,nn
2008-05-11T13:17:15.837Z,39.5495,-119.9387,0,0.8,ml,10,121.13,0.028,,nn,nn00244952,2017-06-20T00:14:28.990Z,"Nevada",earthquake,,,0.92,3,reviewed,nn,nn
2008-05-11T14:43:45.758Z,39.5465,-119.9056,2.9,1.2,ml,13,118.82,0.028,0.0781,nn,nn00244955,2018-07-25T01:34:10.437Z,"Nevada",earthquake,,2,0.21,2,reviewed,nn,nn
2008-05-11T15:20:14.406Z,39.5295,-119.9381,0,0.9,ml,11,185.05,0.009,,nn,nn00244956,2017-06-20T00:14:29.146Z,"Nevada",earthquake,,,0.01,2,reviewed,nn,nn
2008-05-11T15:43:28.988Z,39.4927,-119.8866,0,0.3,ml,3,290.25,0.054,0.0676,nn,nn00244958,2018-07-25T01:34:13.782Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-05-11T16:49:54.162Z,39.5124,-119.9088,0.8,0.3,ml,4,259.33,0.03,0.0042,nn,nn00270014,2018-07-25T01:34:14.026Z,"Nevada",earthquake,,23.3,0,1,reviewed,nn,nn
2008-05-11T19:30:02.671Z,39.5063,-119.8932,0,0.6,ml,5,276.09,0.043,0.0362,nn,nn00244969,2018-07-25T01:34:14.106Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-05-11T20:26:58.638Z,39.5098,-119.9116,4,1.1,ml,14,85.97,0.029,,nn,nn00244974,2017-06-20T00:14:29.594Z,"Nevada",earthquake,,,0.22,3,reviewed,nn,nn
2008-05-11T20:31:19.447Z,39.5191,-119.9189,2.2,1.4,ml,16,95.79,0.004,0.1041,nn,nn00244975,2018-07-25T01:34:11.676Z,"Nevada",earthquake,,0.8,1.07,4,reviewed,nn,nn
2008-05-11T21:06:03.890Z,39.5421,-119.9169,0.3,0.7,ml,5,248.96,0.015,0.0104,nn,nn00270020,2018-07-25T01:34:14.263Z,"Nevada",earthquake,,21.4,0,1,reviewed,nn,nn
2008-05-11T22:48:24.916Z,39.5475,-119.9027,2.9,0.8,ml,7,245.96,0.027,0.0691,nn,nn00244984,2018-07-25T01:34:10.549Z,"Nevada",earthquake,,2.4,0,1,reviewed,nn,nn
2008-05-11T22:49:56.089Z,39.5462,-119.9236,3,1,ml,9,165.45,0.016,0.0834,nn,nn00244985,2018-07-25T01:34:10.641Z,"Nevada",earthquake,,2,0.02,2,reviewed,nn,nn
2008-05-12T03:07:30.379Z,39.5181,-119.9,3.5,0.7,ml,16,132.76,0.017,0.0974,nn,nn00244995,2018-07-25T01:34:15.327Z,"Nevada",earthquake,,0.9,0.29,2,reviewed,nn,nn
2008-05-12T04:33:16.793Z,39.5147,-119.919,0.3,1.1,ml,14,52.06,0.007,0.1515,nn,nn00244996,2018-07-25T01:34:21.494Z,"Nevada",earthquake,,1.8,0.69,3,reviewed,nn,nn
2008-05-12T04:56:31.919Z,39.5066,-119.9049,3,0.9,ml,12,94.09,0.02,0.1297,nn,nn00244997,2018-07-25T01:34:15.450Z,"Nevada",earthquake,,1.5,0.64,3,reviewed,nn,nn
2008-05-12T06:26:36.840Z,39.5609,-119.9453,3.7,1.2,ml,21,72.74,0.025,0.1129,nn,nn00270056,2018-07-25T01:34:21.627Z,"Nevada",earthquake,,1.1,0.78,4,reviewed,nn,nn
2008-05-12T06:27:14.190Z,39.5542,-119.9318,5.1,0.8,ml,11,188.82,0.023,0.1022,nn,nn00270057,2018-07-25T01:34:21.869Z,"Nevada",earthquake,,2.1,0,1,reviewed,nn,nn
2008-05-12T07:11:57.758Z,39.5553,-119.9352,3.6,0.7,ml,13,150.34,0.022,0.1087,nn,nn00245010,2018-07-25T01:34:15.756Z,"Nevada",earthquake,,1.6,0,1,reviewed,nn,nn
2008-05-12T08:22:11.058Z,39.5423,-119.9153,2.7,1.1,ml,22,54.84,0.02,0.109,nn,nn00245011,2018-07-25T01:34:15.880Z,"Nevada",earthquake,,0.9,0.43,3,reviewed,nn,nn
2008-05-12T08:35:10.057Z,39.5217,-119.9126,4.6,0.6,ml,15,93.88,0.007,0.1183,nn,nn00245012,2018-07-25T01:34:16.024Z,"Nevada",earthquake,,0.8,0.51,2,reviewed,nn,nn
2008-05-12T09:22:54.521Z,39.5435,-119.9348,3.4,0.7,ml,12,142.9,0.013,0.1031,nn,nn00245190,2018-07-25T01:34:16.476Z,"Nevada",earthquake,,1.2,0.48,3,reviewed,nn,nn
2008-05-12T09:35:07.959Z,39.5447,-119.9231,3,0.8,ml,17,57.77,0.015,0.1318,nn,nn00245016,2018-07-25T01:34:16.597Z,"Nevada",earthquake,,1,0.55,3,reviewed,nn,nn
2008-05-12T09:36:25.284Z,39.5566,-119.91,2.7,0.1,ml,11,122.95,0.03,0.1234,nn,nn00245017,2018-07-25T01:34:16.722Z,"Nevada",earthquake,,3.1,0,1,reviewed,nn,nn
2008-05-12T09:52:56.605Z,39.4908,-119.8868,0,0.2,ml,8,330.67,0.041,0.0521,nn,nn00245196,2018-07-25T01:34:16.916Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-05-12T10:11:20.044Z,39.5042,-119.8827,0,0.1,ml,9,173.17,0.031,0.1187,nn,nn00245022,2018-07-25T01:34:17.241Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
2008-05-12T10:45:31.432Z,39.5291,-119.9172,0.7,0.6,ml,11,99.41,0.008,0.1325,nn,nn00245201,2018-07-25T01:34:17.363Z,"Nevada",earthquake,,2.2,0,1,reviewed,nn,nn
2008-05-12T10:47:38.526Z,39.52,-119.9269,0.7,1.8,ml,33,44.15,0.003,0.1304,nn,nn00245349,2018-07-25T01:34:17.710Z,"Nevada",earthquake,,0.7,0.43,6,reviewed,nn,nn
2008-05-12T10:52:24.512Z,39.5024,-119.8932,1.3,0.1,ml,8,322.34,0.029,0.0621,nn,nn00245025,2018-07-25T01:34:18.088Z,"Nevada",earthquake,,10.4,0,1,reviewed,nn,nn
2008-05-12T10:54:35.926Z,39.5047,-119.8931,1.1,0,ml,8,277.39,0.028,0.0703,nn,nn00245211,2018-07-25T01:34:18.189Z,"Nevada",earthquake,,7.7,0,1,reviewed,nn,nn
2008-05-12T11:16:19.234Z,39.5049,-119.9103,1,1.7,ml,35,34.08,0.019,0.1355,nn,nn00245027,2018-07-25T01:34:18.323Z,"Nevada",earthquake,,1.9,0.47,7,reviewed,nn,nn
2008-05-12T12:10:03.544Z,39.5111,-119.9085,1.1,0.6,ml,14,111.83,0.015,0.1392,nn,nn00245030,2018-07-25T01:34:18.604Z,"Nevada",earthquake,,2.4,0.25,2,reviewed,nn,nn
2008-05-12T12:50:08.155Z,39.5018,-119.8812,0,0.2,ml,7,285.94,0.037,0.0496,nn,nn00245490,2018-07-25T01:34:18.834Z,"Nevada",earthquake,,0,0,1,reviewed,nn,nn
