YYYY,MM,DD,hh,mm,ss.ss,Lat(deg),Long(deg),depth(km)
2014,02,12,04,15,20.42,37.627848,-119.020386,4.973
2014,02,12,04,15,52.27,37.627917,-119.020321,4.986
2014,02,12,04,15,59.37,37.627523,-119.020402,4.985
2014,02,12,04,16,39.41,37.627913,-119.020378,4.973
2014,02,12,04,16,51.49,37.627869,-119.020028,4.934
2014,02,12,04,17,00.90,37.627759,-119.020280,4.977
2014,02,12,04,17,06.01,37.627714,-119.020020,4.941
2014,02,12,04,17,35.83,37.627722,-119.020345,4.975
2014,02,12,04,17,42.13,37.627681,-119.020182,4.939
2014,02,12,04,18,17.95,37.627681,-119.020386,5.001
2014,02,12,04,19,22.55,37.632837,-119.020768,4.936
2014,02,12,04,20,15.48,37.630847,-119.021720,4.807
2014,02,12,04,23,23.28,37.632678,-119.021737,4.903
2014,02,12,04,23,45.48,37.630880,-119.021354,4.903
2014,02,12,04,25,14.40,37.631392,-119.021200,4.916
2014,02,12,04,25,37.74,37.628304,-119.020231,4.981
2014,02,12,04,27,02.22,37.632825,-119.020117,4.773
2014,02,12,04,28,19.19,37.627140,-119.020589,4.953
2014,02,12,04,31,02.79,37.628137,-119.020711,5.045
2014,02,12,04,32,58.95,37.628552,-119.020272,4.992
2014,02,12,04,34,54.25,37.631710,-119.022111,5.024
2014,02,12,04,46,09.00,37.629431,-119.020939,5.006
2014,02,12,04,56,00.90,37.630261,-119.021859,4.919
2014,02,12,05,09,08.00,37.631364,-119.023649,4.927
2014,02,12,05,12,31.62,37.632532,-119.021330,4.961
2014,02,12,05,17,00.12,37.632955,-119.022323,4.654
2014,02,12,05,18,01.11,37.630383,-119.022266,4.845
2014,02,12,05,19,12.43,37.632727,-119.021265,4.935
2014,02,12,05,19,56.21,37.629285,-119.022892,4.989
2014,02,12,05,21,41.18,37.630562,-119.022054,4.853
2014,02,12,05,21,58.55,37.633891,-119.021183,4.687
2014,02,12,05,22,10.13,37.632572,-119.021395,4.953
2014,02,12,05,22,24.48,37.632056,-119.021387,4.916
2014,02,12,05,22,42.27,37.632572,-119.021566,4.923
2014,02,12,05,27,13.73,37.629810,-119.022575,4.983
2014,02,12,05,27,41.41,37.629252,-119.022363,4.912
2014,02,12,05,29,14.01,37.625411,-119.022103,5.091
2014,02,12,05,29,29.22,37.630176,-119.021419,4.940
2014,02,12,05,31,46.24,37.632638,-119.021590,4.943
2014,02,12,05,36,59.04,37.630290,-119.022428,4.921
2014,02,12,05,39,18.44,37.629565,-119.022233,5.004
2014,02,12,05,39,58.54,37.627425,-119.024870,4.906
2014,02,12,05,41,03.00,37.632048,-119.019840,4.896
2014,02,12,05,42,08.79,37.629651,-119.022030,4.980
2014,02,12,05,42,43.37,37.629671,-119.021118,4.941
2014,02,12,05,44,48.43,37.632178,-119.021427,4.900
2014,02,12,05,45,01.00,37.631710,-119.022152,4.943
2014,02,12,05,48,56.32,37.635262,-119.021541,4.825
2014,02,12,05,49,47.91,37.627511,-119.021240,4.984
2014,02,12,05,50,43.39,37.636707,-119.019165,4.631
2014,02,12,05,55,19.25,37.631799,-119.023714,4.616
2014,02,12,06,04,53.29,37.628971,-119.023519,5.011
2014,02,12,06,05,20.97,37.631490,-119.022168,4.832
2014,02,12,06,05,43.64,37.630900,-119.022314,4.832
2014,02,12,06,05,49.41,37.631425,-119.021769,4.813
2014,02,12,06,06,05.01,37.631014,-119.021989,4.847
2014,02,12,06,06,13.51,37.630550,-119.022160,4.849
2014,02,12,06,07,03.00,37.629854,-119.021940,4.901
2014,02,12,06,12,35.30,37.629940,-119.022909,4.898
2014,02,12,06,22,39.99,37.634111,-119.020703,4.881
2014,02,12,06,28,56.23,37.632715,-119.021305,4.950
2014,02,12,06,41,47.54,37.631592,-119.022266,4.944
2014,02,12,06,46,33.25,37.630705,-119.021370,4.907
2014,02,12,06,49,48.48,37.630623,-119.020760,4.947
2014,02,12,06,50,09.13,37.633268,-119.022673,4.597
2014,02,12,06,50,30.00,37.633346,-119.023242,4.717
2014,02,12,06,50,40.20,37.632967,-119.023356,4.734
2014,02,12,06,51,15.54,37.633256,-119.022746,4.731
2014,02,12,06,55,07.90,37.632092,-119.021191,4.934
2014,02,12,06,57,19.71,37.631543,-119.028662,4.574
2014,02,12,06,59,38.33,37.631230,-119.022575,5.035
2014,02,12,07,04,04.11,37.632332,-119.023031,4.750
2014,02,12,07,18,04.23,37.629980,-119.019865,4.742
2014,02,12,07,18,33.59,37.629989,-119.025431,4.769
2014,02,12,07,18,53.32,37.630269,-119.025130,4.771
2014,02,12,07,25,50.42,37.629325,-119.023527,4.973
2014,02,12,07,26,45.71,37.630396,-119.020972,4.876
2014,02,12,07,26,59.65,37.629899,-119.024365,4.821
2014,02,12,07,29,26.87,37.634546,-119.021419,4.921
2014,02,12,07,31,37.62,37.630518,-119.027938,4.721
2014,02,12,07,33,58.08,37.631868,-119.021606,4.930
2014,02,12,07,34,22.31,37.630233,-119.022144,5.016
2014,02,12,07,36,56.20,37.631767,-119.021183,4.907
2014,02,12,07,39,13.54,37.633923,-119.025594,4.421
2014,02,12,07,39,28.33,37.633862,-119.025863,4.413
2014,02,12,07,41,32.36,37.629517,-119.022738,4.928
2014,02,12,07,41,45.11,37.629989,-119.022689,5.012
2014,02,12,07,42,24.23,37.633822,-119.025781,4.376
2014,02,12,07,43,46.86,37.634310,-119.024984,4.365
2014,02,12,07,45,49.58,37.634070,-119.025667,4.399
2014,02,12,07,46,38.38,37.632605,-119.021533,4.900
2014,02,12,07,49,26.29,37.630066,-119.024788,4.797
2014,02,12,07,49,34.45,37.630090,-119.024438,4.770
2014,02,12,07,50,57.63,37.630119,-119.024772,4.792
2014,02,12,08,00,03.12,37.630351,-119.024683,4.790
2014,02,12,08,00,58.91,37.630412,-119.024390,4.809
2014,02,12,08,04,33.65,37.630501,-119.024626,4.792
2014,02,12,08,05,19.43,37.632088,-119.021777,4.938
2014,02,12,08,07,50.57,37.632410,-119.021574,4.917
2014,02,12,08,09,25.50,37.630046,-119.022168,4.896
2014,02,12,08,13,43.56,37.630774,-119.020369,5.034
2014,02,12,08,14,17.55,37.632882,-119.020785,4.913
2014,02,12,08,15,16.49,37.629382,-119.023649,4.907
2014,02,12,08,21,56.21,37.632983,-119.020630,4.913
2014,02,12,08,24,12.55,37.634005,-119.025724,4.403
2014,02,12,08,24,21.14,37.631771,-119.022103,4.976
2014,02,12,08,24,27.39,37.629077,-119.022087,5.066
2014,02,12,08,30,47.37,37.629325,-119.022298,4.900
2014,02,12,08,33,02.11,37.629354,-119.022257,4.893
2014,02,12,08,37,26.04,37.628084,-119.023494,5.081
2014,02,12,08,43,50.47,37.630933,-119.022225,4.738
2014,02,12,08,44,12.57,37.629541,-119.023698,4.833
2014,02,12,08,44,35.39,37.630131,-119.024056,4.818
2014,02,12,08,44,55.03,37.630713,-119.022949,4.874
2014,02,12,08,45,25.18,37.630351,-119.023177,4.915
2014,02,12,08,45,59.96,37.630310,-119.023104,4.902
2014,02,12,08,46,48.85,37.629814,-119.024569,4.897
2014,02,12,08,47,04.12,37.630990,-119.023291,4.764
2014,02,12,08,47,10.10,37.630542,-119.023340,4.699
2014,02,12,08,47,19.68,37.629553,-119.025513,4.800
2014,02,12,08,47,32.13,37.629443,-119.025098,4.913
2014,02,12,08,47,54.22,37.630200,-119.023934,4.988
2014,02,12,08,48,02.11,37.630469,-119.023674,4.810
2014,02,12,08,48,16.00,37.629818,-119.023926,4.842
2014,02,12,08,48,25.48,37.630359,-119.023975,4.794
2014,02,12,08,49,25.81,37.629773,-119.023991,4.884
2014,02,12,08,49,47.47,37.630806,-119.022575,4.801
2014,02,12,08,49,53.45,37.629818,-119.023755,4.863
2014,02,12,08,50,10.86,37.630037,-119.023722,4.854
2014,02,12,08,50,49.74,37.631205,-119.022770,4.728
2014,02,12,08,51,05.01,37.630326,-119.024162,4.805
2014,02,12,08,51,52.43,37.631543,-119.021029,4.911
2014,02,12,08,52,38.44,37.631486,-119.022917,4.785
2014,02,12,08,52,55.79,37.628666,-119.024382,4.929
2014,02,12,08,53,11.56,37.631262,-119.022933,4.790
2014,02,12,08,53,39.35,37.630627,-119.023568,4.800
2014,02,12,08,54,09.12,37.630575,-119.023535,4.789
2014,02,12,08,55,20.12,37.633862,-119.021525,4.911
2014,02,12,08,55,34.58,37.631352,-119.022607,4.793
2014,02,12,08,55,55.55,37.631132,-119.023600,4.815
2014,02,12,08,56,10.58,37.631624,-119.021680,4.921
2014,02,12,08,56,27.51,37.630684,-119.023893,4.799
2014,02,12,08,57,38.66,37.631881,-119.022331,4.761
2014,02,12,09,00,52.27,37.625057,-119.023503,5.182
2014,02,12,09,01,05.57,37.625037,-119.023267,5.197
2014,02,12,09,01,11.31,37.628914,-119.025936,4.876
2014,02,12,09,03,22.81,37.628215,-119.023950,5.075
2014,02,12,09,04,23.24,37.630017,-119.022038,5.006
2014,02,12,09,05,26.09,37.630078,-119.022298,4.998
2014,02,12,09,05,32.29,37.630204,-119.021948,5.057
2014,02,12,09,05,56.28,37.632365,-119.021753,4.961
2014,02,12,09,06,36.37,37.630050,-119.024707,4.841
2014,02,12,09,07,32.43,37.630880,-119.021395,4.950
2014,02,12,09,08,55.30,37.629565,-119.025407,4.846
2014,02,12,09,09,08.12,37.631612,-119.022909,4.747
2014,02,12,09,09,33.59,37.629541,-119.025358,4.816
2014,02,12,09,10,18.88,37.629968,-119.024764,4.790
2014,02,12,09,10,28.57,37.630017,-119.024268,4.798
2014,02,12,09,13,11.34,37.630998,-119.023625,4.839
2014,02,12,09,13,25.08,37.631230,-119.023364,4.810
2014,02,12,09,13,56.44,37.629403,-119.024300,4.969
2014,02,12,09,14,00.68,37.629411,-119.023730,4.988
2014,02,12,09,14,09.22,37.630705,-119.023568,4.765
2014,02,12,09,14,28.52,37.631319,-119.023031,4.771
2014,02,12,09,14,39.34,37.630981,-119.023193,4.746
2014,02,12,09,14,43.49,37.631453,-119.021379,4.915
2014,02,12,09,15,06.00,37.631177,-119.021330,4.897
2014,02,12,09,15,25.68,37.629370,-119.025130,4.767
2014,02,12,09,15,52.18,37.631295,-119.021086,4.834
2014,02,12,09,16,03.00,37.631165,-119.021134,4.897
2014,02,12,09,16,55.88,37.629102,-119.025171,4.837
2014,02,12,09,18,32.31,37.630924,-119.024569,4.733
2014,02,12,09,18,49.64,37.631189,-119.024715,4.695
2014,02,12,09,19,06.23,37.630741,-119.024341,4.730
2014,02,12,09,19,16.60,37.630872,-119.024593,4.735
2014,02,12,09,19,21.23,37.630436,-119.022184,4.903
2014,02,12,09,21,12.22,37.631059,-119.024650,4.700
2014,02,12,09,22,28.47,37.629240,-119.024780,4.911
2014,02,12,09,22,38.69,37.630172,-119.025846,4.726
2014,02,12,09,23,56.47,37.630762,-119.022046,4.913
2014,02,12,09,24,31.14,37.633411,-119.021623,4.863
2014,02,12,09,25,18.02,37.630990,-119.024080,4.756
2014,02,12,09,34,53.85,37.628548,-119.020931,4.896
2014,02,12,09,35,51.51,37.630139,-119.024463,4.814
2014,02,12,09,39,04.36,37.630172,-119.025830,4.489
2014,02,12,09,39,24.38,37.628902,-119.023096,5.023
2014,02,12,09,39,57.50,37.629199,-119.023722,4.959
2014,02,12,09,42,16.41,37.632109,-119.021069,4.902
2014,02,12,09,52,52.22,37.633101,-119.021021,4.921
2014,02,12,09,53,34.32,37.630876,-119.020931,4.842
2014,02,12,09,53,52.64,37.631144,-119.021077,4.904
2014,02,12,09,58,51.16,37.630514,-119.022705,4.872
2014,02,12,10,02,23.62,37.632235,-119.022290,4.756
2014,02,12,10,04,46.30,37.629822,-119.022567,4.990
2014,02,12,10,12,00.22,37.631539,-119.022591,4.756
2014,02,12,10,12,35.09,37.631242,-119.024854,4.684
2014,02,12,10,12,45.34,37.630782,-119.025081,4.702
2014,02,12,10,16,02.00,37.632878,-119.021265,4.896
2014,02,12,10,17,33.03,37.631392,-119.023120,4.794
2014,02,12,10,18,06.00,37.630025,-119.022998,4.857
2014,02,12,10,26,14.43,37.631132,-119.025822,4.595
2014,02,12,10,27,24.89,37.632218,-119.021102,4.913
2014,02,12,10,33,10.47,37.629834,-119.025838,4.733
2014,02,12,10,35,17.17,37.632821,-119.021362,4.892
2014,02,12,10,36,44.40,37.629220,-119.022493,5.063
2014,02,12,10,43,57.20,37.629342,-119.025952,4.849
2014,02,12,10,44,44.20,37.628849,-119.026440,4.881
2014,02,12,10,47,04.00,37.632825,-119.021305,4.935
2014,02,12,10,51,41.32,37.632145,-119.021077,4.833
2014,02,12,10,58,04.00,37.632332,-119.021566,4.917
2014,02,12,11,00,15.26,37.630798,-119.021403,4.924
2014,02,12,11,00,24.74,37.629667,-119.022249,4.949
2014,02,12,11,01,03.89,37.632747,-119.021248,4.960
2014,02,12,11,05,07.90,37.629651,-119.022160,4.935
2014,02,12,11,05,59.01,37.630115,-119.022298,4.977
2014,02,12,11,06,07.00,37.629574,-119.022363,4.904
2014,02,12,11,06,14.08,37.630103,-119.022681,4.987
2014,02,12,11,09,08.99,37.630888,-119.024902,4.949
2014,02,12,11,11,22.47,37.632817,-119.021777,4.894
2014,02,12,11,16,08.00,37.630225,-119.024259,4.879
2014,02,12,11,16,17.60,37.630705,-119.023665,4.721
2014,02,12,11,16,58.53,37.631901,-119.020955,4.880
2014,02,12,11,17,17.58,37.631222,-119.022884,4.801
2014,02,12,11,21,31.46,37.631278,-119.022965,4.824
2014,02,12,11,23,17.49,37.630302,-119.026994,4.642
2014,02,12,11,23,54.44,37.633167,-119.021004,4.952
2014,02,12,11,30,25.20,37.628984,-119.023315,5.021
2014,02,12,11,36,52.57,37.632019,-119.021297,4.792
2014,02,12,11,38,26.35,37.629537,-119.022819,4.997
2014,02,12,11,51,21.41,37.633126,-119.021012,4.915
2014,02,12,12,04,19.38,37.632100,-119.020955,4.871
2014,02,12,12,08,00.00,37.630359,-119.022469,4.885
2014,02,12,12,10,58.19,37.631995,-119.020988,4.895
2014,02,12,12,16,55.11,37.631523,-119.022404,4.785
2014,02,12,12,21,09.01,37.631889,-119.020923,4.877
2014,02,12,12,25,57.61,37.631624,-119.026082,4.568
2014,02,12,12,26,04.65,37.631612,-119.025798,4.572
2014,02,12,12,27,12.46,37.631982,-119.021387,4.928
2014,02,12,12,35,21.42,37.632735,-119.021200,4.949
2014,02,12,12,36,18.48,37.629867,-119.021810,4.934
2014,02,12,12,36,30.01,37.632922,-119.020833,4.921
2014,02,12,12,37,26.26,37.630717,-119.021493,4.951
2014,02,12,12,38,01.33,37.631954,-119.023063,4.758
2014,02,12,12,46,16.31,37.629891,-119.022298,5.027
2014,02,12,12,47,08.11,37.631641,-119.022428,4.793
2014,02,12,12,47,47.14,37.633496,-119.021851,4.880
2014,02,12,12,48,28.47,37.633496,-119.021973,4.883
2014,02,12,12,48,33.42,37.630505,-119.022152,4.915
2014,02,12,12,48,52.37,37.633435,-119.021940,4.869
2014,02,12,12,49,25.14,37.630070,-119.022201,5.042
2014,02,12,12,57,38.97,37.629895,-119.021916,4.897
2014,02,12,12,58,08.12,37.631628,-119.022152,4.777
2014,02,12,13,01,26.33,37.632117,-119.022526,4.929
2014,02,12,13,02,19.24,37.628373,-119.023893,5.053
2014,02,12,13,02,53.69,37.633032,-119.021354,4.883
2014,02,12,13,09,04.00,37.633826,-119.021517,4.863
2014,02,12,13,24,55.53,37.632304,-119.020736,4.936
2014,02,12,13,34,10.45,37.629187,-119.026416,4.901
2014,02,12,13,35,04.12,37.629814,-119.025464,4.791
2014,02,12,13,35,14.37,37.629272,-119.026213,4.930
2014,02,12,13,35,24.59,37.628971,-119.026693,4.899
2014,02,12,13,35,31.98,37.631698,-119.021566,4.928
2014,02,12,13,35,39.59,37.629203,-119.026188,4.780
2014,02,12,13,35,56.33,37.629325,-119.026562,4.913
2014,02,12,13,36,29.62,37.629081,-119.026139,4.887
2014,02,12,13,37,01.00,37.629818,-119.021842,5.034
2014,02,12,13,37,37.21,37.628731,-119.027035,4.885
2014,02,12,13,38,18.63,37.634180,-119.021354,4.732
2014,02,12,13,38,39.53,37.629403,-119.027043,4.862
2014,02,12,13,39,23.56,37.629057,-119.027026,4.825
2014,02,12,13,39,34.32,37.629582,-119.026717,4.891
2014,02,12,13,40,44.35,37.629020,-119.026286,4.886
2014,02,12,13,40,52.55,37.629106,-119.026156,4.867
2014,02,12,13,41,06.00,37.628894,-119.026367,4.915
2014,02,12,13,41,32.40,37.628784,-119.026392,4.856
2014,02,12,13,41,38.53,37.629008,-119.025936,4.879
2014,02,12,13,45,27.31,37.632849,-119.020996,4.969
2014,02,12,13,51,11.61,37.629350,-119.025480,4.868
2014,02,12,13,52,50.06,37.629724,-119.026253,4.755
2014,02,12,13,59,20.39,37.631323,-119.021753,4.903
2014,02,12,14,10,43.51,37.630290,-119.020719,4.903
2014,02,12,14,21,59.54,37.629757,-119.025651,4.859
2014,02,12,14,24,57.51,37.632381,-119.020549,4.945
2014,02,12,14,28,55.12,37.632593,-119.020646,4.914
2014,02,12,14,31,16.68,37.632955,-119.020638,4.907
2014,02,12,14,33,36.16,37.625781,-119.022795,5.104
2014,02,12,14,37,45.52,37.632186,-119.020972,4.916
2014,02,12,14,48,03.89,37.631816,-119.020825,4.927
2014,02,12,14,52,19.51,37.631677,-119.021549,4.886
2014,02,12,14,58,57.42,37.632760,-119.020605,4.802
2014,02,12,14,59,42.55,37.630623,-119.024455,4.750
2014,02,12,15,07,19.56,37.631580,-119.021851,4.832
2014,02,12,15,10,54.38,37.633569,-119.022144,4.862
2014,02,12,15,13,56.46,37.629329,-119.025399,4.904
2014,02,12,15,14,04.00,37.629321,-119.025382,4.913
2014,02,12,15,21,34.46,37.631519,-119.020744,4.840
2014,02,12,15,26,24.51,37.633093,-119.020052,4.886
2014,02,12,15,26,37.65,37.630334,-119.021916,4.921
2014,02,12,15,28,17.14,37.628040,-119.023535,5.092
2014,02,12,15,31,15.34,37.633317,-119.021729,4.946
2014,02,12,15,34,51.24,37.633455,-119.021541,4.871
2014,02,12,15,50,28.06,37.630290,-119.022013,4.950
2014,02,12,15,55,30.43,37.632699,-119.020622,4.927
2014,02,12,16,03,20.60,37.631978,-119.027124,4.598
2014,02,12,16,04,47.35,37.634261,-119.021899,4.782
2014,02,12,16,11,55.10,37.630514,-119.021541,4.965
2014,02,12,16,17,59.46,37.630489,-119.022021,4.919
2014,02,12,16,19,15.95,37.629964,-119.022021,4.888
2014,02,12,16,20,01.89,37.629439,-119.022046,4.957
2014,02,12,16,25,17.43,37.629769,-119.022054,4.968
2014,02,12,16,33,01.78,37.629903,-119.022510,4.985
2014,02,12,16,42,04.00,37.631791,-119.022013,4.927
2014,02,12,16,42,24.36,37.629390,-119.023861,4.905
2014,02,12,16,49,41.37,37.634814,-119.022754,4.702
2014,02,12,16,57,33.37,37.631466,-119.022241,5.028
2014,02,12,17,01,27.48,37.632023,-119.021134,4.895
2014,02,12,17,01,32.48,37.631356,-119.021704,4.886
2014,02,12,17,01,45.28,37.629785,-119.021997,4.907
2014,02,12,17,13,59.44,37.632894,-119.021558,4.921
2014,02,12,17,18,46.90,37.632548,-119.021826,4.922
2014,02,12,17,23,41.40,37.632072,-119.022127,5.036
2014,02,12,17,29,07.00,37.629683,-119.022795,4.920
2014,02,12,17,30,42.40,37.632621,-119.022038,4.874
2014,02,12,17,34,30.04,37.633647,-119.021387,4.847
2014,02,12,17,43,42.00,37.631966,-119.021712,4.897
2014,02,12,17,49,51.08,37.630863,-119.019645,4.832
2014,02,12,17,53,09.00,37.634806,-119.021411,4.726
2014,02,12,17,56,41.44,37.632406,-119.020679,4.891
2014,02,12,17,56,55.48,37.631002,-119.021126,4.886
2014,02,12,17,57,32.60,37.631319,-119.021224,4.885
2014,02,12,17,58,54.48,37.631099,-119.021151,4.923
2014,02,12,18,00,37.04,37.631913,-119.021574,4.938
2014,02,12,18,01,51.84,37.629830,-119.021362,4.990
2014,02,12,18,01,53.64,37.631075,-119.021183,4.888
2014,02,12,18,16,37.44,37.631181,-119.021688,4.853
2014,02,12,18,17,18.40,37.630839,-119.022070,4.900
2014,02,12,18,20,36.38,37.631116,-119.021753,4.881
2014,02,12,18,22,54.54,37.633020,-119.021151,4.869
2014,02,12,18,38,39.04,37.628918,-119.023397,4.920
2014,02,12,18,45,54.28,37.631954,-119.021663,4.932
2014,02,12,18,55,30.36,37.632914,-119.021403,4.937
2014,02,12,19,16,18.20,37.632650,-119.021094,4.851
2014,02,12,19,47,01.00,37.630660,-119.021501,4.962
2014,02,12,20,07,35.48,37.632284,-119.021322,4.959
2014,02,12,20,19,00.00,37.629911,-119.021696,4.939
2014,02,12,20,39,41.12,37.632849,-119.021200,4.942
2014,02,12,20,51,41.10,37.629928,-119.022550,5.023
2014,02,12,21,06,39.32,37.633622,-119.021802,4.804
2014,02,12,21,07,01.00,37.633073,-119.021379,4.878
2014,02,12,21,07,56.06,37.631934,-119.020744,4.915
2014,02,12,21,08,00.00,37.632772,-119.020605,4.919
2014,02,12,21,08,31.20,37.628406,-119.019320,5.108
2014,02,12,21,08,41.32,37.631677,-119.021623,4.933
2014,02,12,21,10,23.40,37.633537,-119.021509,4.819
2014,02,12,21,10,33.44,37.634924,-119.020972,4.803
2014,02,12,21,11,26.32,37.632231,-119.020841,4.917
2014,02,12,21,13,07.00,37.632340,-119.021077,4.912
2014,02,12,21,16,37.50,37.633008,-119.021094,4.920
2014,02,12,21,16,56.36,37.632003,-119.020597,4.932
2014,02,12,21,26,00.22,37.631917,-119.021159,4.775
2014,02,12,21,29,41.92,37.629887,-119.022648,5.038
2014,02,12,21,31,05.00,37.629594,-119.022217,4.935
2014,02,12,21,35,49.56,37.631604,-119.020418,4.890
2014,02,12,21,47,03.44,37.631750,-119.021875,4.779
2014,02,12,21,54,35.16,37.632133,-119.020264,4.841
2014,02,12,22,01,40.64,37.631022,-119.019092,4.848
2014,02,12,22,10,43.28,37.632161,-119.021574,4.953
2014,02,12,22,33,28.60,37.632686,-119.021444,4.933
2014,02,12,22,56,14.08,37.630473,-119.021379,4.897
2014,02,12,22,58,12.60,37.631258,-119.020435,4.890
2014,02,12,23,00,28.96,37.632410,-119.021509,4.922
2014,02,12,23,30,13.96,37.627124,-119.021468,5.091
2014,02,12,23,33,30.76,37.630208,-119.021737,4.894
2014,02,12,23,36,44.88,37.632914,-119.021053,4.986
2014,02,12,23,57,46.48,37.632222,-119.021387,4.926
2014,02,12,23,58,49.36,37.630233,-119.021151,4.921
2014,02,13,00,39,22.54,37.628345,-119.020483,5.145
2014,02,13,00,59,10.30,37.632247,-119.020711,4.923
2014,02,13,01,06,14.94,37.629557,-119.022998,5.017
2014,02,13,01,07,49.07,37.632402,-119.021403,4.927
2014,02,13,01,10,58.11,37.628630,-119.023210,5.023
2014,02,13,01,47,03.89,37.628503,-119.026823,4.914
2014,02,13,01,49,32.33,37.633350,-119.022323,4.914
2014,02,13,01,53,18.50,37.635266,-119.022583,4.641
2014,02,13,01,54,33.49,37.632780,-119.021102,4.929
2014,02,13,01,56,50.96,37.631567,-119.021761,4.969
2014,02,13,02,04,44.29,37.627934,-119.020671,5.020
2014,02,13,02,07,39.31,37.628365,-119.025724,4.891
2014,02,13,02,09,30.51,37.628943,-119.025399,4.925
2014,02,13,02,10,26.18,37.628662,-119.025675,4.947
2014,02,13,02,15,22.44,37.632621,-119.021281,4.948
2014,02,13,02,17,37.34,37.628902,-119.023763,4.997
2014,02,13,02,21,15.45,37.632446,-119.021851,4.891
2014,02,13,02,22,22.41,37.631547,-119.021240,4.917
2014,02,13,02,53,48.38,37.625216,-119.023674,4.965
2014,02,13,03,01,43.76,37.630379,-119.021533,4.880
2014,02,13,03,09,42.21,37.630054,-119.021053,4.986
2014,02,13,03,11,13.20,37.631193,-119.019263,4.849
2014,02,13,03,12,24.93,37.631055,-119.019474,4.872
2014,02,13,03,13,56.57,37.630680,-119.019784,4.828
2014,02,13,03,14,32.31,37.630941,-119.019523,4.879
2014,02,13,03,25,07.01,37.630831,-119.021045,4.855
2014,02,13,03,36,21.35,37.631905,-119.020964,4.944
2014,02,13,03,38,05.00,37.632511,-119.021794,4.882
2014,02,13,03,42,21.32,37.630343,-119.020931,4.893
2014,02,13,03,51,10.28,37.630387,-119.022298,5.039
2014,02,13,03,55,56.69,37.633594,-119.025252,4.462
2014,02,13,03,58,43.56,37.632129,-119.021094,4.874
2014,02,13,04,12,17.35,37.631425,-119.021965,4.827
2014,02,13,04,13,13.58,37.631970,-119.025635,4.512
2014,02,13,04,13,18.33,37.631934,-119.025952,4.505
2014,02,13,04,17,54.27,37.630208,-119.021118,4.881
2014,02,13,04,21,22.48,37.632100,-119.021069,4.877
2014,02,13,04,25,19.31,37.631934,-119.021509,4.916
2014,02,13,04,27,59.17,37.631893,-119.021639,4.934
2014,02,13,04,28,20.36,37.631913,-119.021826,4.938
2014,02,13,04,29,57.39,37.632605,-119.020898,4.899
2014,02,13,04,30,20.44,37.632450,-119.021981,4.924
